window_size,timestamp
64,1680744322.588906
128,1680744322.5910091
32,1680744322.5954418
64,1680744322.5965009
32,1680744322.598815
64,1680744322.60002
128,1680744322.6020732
128,1680744322.6065438
128,1680744322.610708
256,1680744322.614961
32,1680744322.623509
64,1680744322.624523
64,1680744322.626555
32,1680744322.628612
64,1680744322.629718
128,1680744322.631985
64,1680744322.636069
128,1680744322.638308
64,1680744322.6426518
128,1680744322.644722
64,1680744322.6490219
32,1680744322.651376
64,1680744322.6524422
128,1680744322.654499
64,1680744322.6586518
64,1680744322.660736
128,1680744322.662783
256,1680744322.666977
256,1680744322.6755898
128,1680744322.684542
256,1680744322.688719
128,1680744322.697116
256,1680744322.7016199
128,1680744322.710467
128,1680744322.714756
16,1680744322.719243
32,1680744322.719776
32,1680744322.720939
64,1680744322.721976
128,1680744322.724006
32,1680744322.728168
32,1680744322.729248
64,1680744322.730432
128,1680744322.732534
256,1680744322.7366788
256,1680744322.745227
64,1680744322.7542138
128,1680744322.756449
256,1680744322.76059
128,1680744322.775768
64,1680744322.784138
64,1680744322.78767
128,1680744322.7911859
32,1680744322.798531
64,1680744322.8006558
128,1680744322.804142
256,1680744322.81133
128,1680744322.826735
256,1680744322.834363
64,1680744322.8491101
64,1680744322.852787
128,1680744322.856407
256,1680744322.863437
512,1680744322.879027
32,1680744322.9090052
64,1680744322.9108
16,1680744322.9144802
32,1680744322.9155772
64,1680744322.917382
64,1680744322.921001
128,1680744322.9245389
32,1680744322.9319282
64,1680744322.933992
128,1680744322.9375749
256,1680744322.9447181
128,1680744322.960178
256,1680744322.9677498
32,1680744322.9824
64,1680744322.984256
64,1680744322.987893
64,1680744322.991731
128,1680744322.995251
32,1680744323.002984
64,1680744323.0048058
64,1680744323.008357
128,1680744323.012
256,1680744323.0176342
128,1680744323.025847
128,1680744323.029942
256,1680744323.034401
4,1680744323.042738
8,1680744323.042915
16,1680744323.043178
32,1680744323.043691
64,1680744323.044697
128,1680744323.0469708
128,1680744323.051253
32,1680744323.055619
32,1680744323.056683
64,1680744323.0577338
64,1680744323.0597901
32,1680744323.0619462
64,1680744323.0629709
32,1680744323.065353
64,1680744323.067158
128,1680744323.069175
128,1680744323.073209
128,1680744323.077369
256,1680744323.0818272
64,1680744323.09057
128,1680744323.092652
64,1680744323.0969
128,1680744323.099654
256,1680744323.104129
128,1680744323.112406
256,1680744323.117495
4,1680744323.1273978
8,1680744323.127539
16,1680744323.127798
32,1680744323.1283112
64,1680744323.129327
128,1680744323.131627
128,1680744323.13595
256,1680744323.140105
64,1680744323.148475
64,1680744323.1511118
16,1680744323.153378
32,1680744323.153915
64,1680744323.154947
128,1680744323.1570308
256,1680744323.161282
8,1680744323.170736
16,1680744323.1710389
32,1680744323.171554
32,1680744323.1726878
64,1680744323.173732
32,1680744323.175931
32,1680744323.1770082
64,1680744323.1780522
128,1680744323.180149
128,1680744323.184722
256,1680744323.1893508
256,1680744323.19756
128,1680744323.2070148
64,1680744323.211133
64,1680744323.213357
128,1680744323.215592
128,1680744323.219946
64,1680744323.22467
64,1680744323.2268019
128,1680744323.228935
64,1680744323.234116
128,1680744323.236236
256,1680744323.240336
128,1680744323.2489758
128,1680744323.253361
128,1680744323.25768
256,1680744323.2618382
64,1680744323.2708411
128,1680744323.272904
128,1680744323.277009
128,1680744323.281176
256,1680744323.285564
4,1680744323.294392
8,1680744323.29457
16,1680744323.294837
32,1680744323.29535
32,1680744323.296457
32,1680744323.298153
64,1680744323.299343
32,1680744323.3016489
32,1680744323.3027048
64,1680744323.303745
128,1680744323.3058949
128,1680744323.3101308
64,1680744323.314401
64,1680744323.316837
64,1680744323.318922
128,1680744323.320983
256,1680744323.325326
256,1680744323.334038
32,1680744323.342561
64,1680744323.3436081
128,1680744323.3456619
32,1680744323.3502588
64,1680744323.351396
128,1680744323.353458
16,1680744323.357808
32,1680744323.358343
64,1680744323.359354
128,1680744323.361383
32,1680744323.365699
64,1680744323.366772
128,1680744323.3688052
16,1680744323.372972
16,1680744323.373546
32,1680744323.37409
32,1680744323.375138
32,1680744323.376214
32,1680744323.377296
64,1680744323.378519
64,1680744323.38059
64,1680744323.382947
64,1680744323.385134
64,1680744323.387158
128,1680744323.389181
16,1680744323.393694
32,1680744323.39439
64,1680744323.395436
128,1680744323.397592
256,1680744323.401994
64,1680744323.410233
64,1680744323.4124238
128,1680744323.4148622
256,1680744323.419193
32,1680744323.427788
64,1680744323.428938
64,1680744323.431114
128,1680744323.433486
32,1680744323.437657
32,1680744323.438719
64,1680744323.43975
128,1680744323.441796
128,1680744323.4459798
64,1680744323.450444
64,1680744323.45255
128,1680744323.454701
256,1680744323.458943
256,1680744323.4675431
64,1680744323.475778
128,1680744323.477835
64,1680744323.482112
128,1680744323.484353
256,1680744323.4885361
64,1680744323.496937
128,1680744323.4996061
64,1680744323.5040472
64,1680744323.506098
64,1680744323.5082262
16,1680744323.510386
32,1680744323.510911
32,1680744323.5119412
16,1680744323.513036
32,1680744323.513628
32,1680744323.51483
32,1680744323.5160189
64,1680744323.5172648
32,1680744323.519507
64,1680744323.520608
128,1680744323.522704
128,1680744323.527076
128,1680744323.5314
16,1680744323.53586
32,1680744323.536389
64,1680744323.537407
128,1680744323.539445
256,1680744323.543542
64,1680744323.5519848
64,1680744323.5542872
128,1680744323.55637
256,1680744323.560585
64,1680744323.569637
64,1680744323.571703
128,1680744323.5737321
128,1680744323.5777862
32,1680744323.58221
64,1680744323.583488
64,1680744323.585548
128,1680744323.5876749
256,1680744323.591985
128,1680744323.600725
64,1680744323.6048079
128,1680744323.606833
128,1680744323.610959
64,1680744323.615146
128,1680744323.61729
128,1680744323.621383
64,1680744323.625791
128,1680744323.628042
128,1680744323.632471
256,1680744323.636889
512,1680744323.64504
256,1680744323.662125
128,1680744323.6708632
128,1680744323.6749508
32,1680744323.679111
64,1680744323.680267
64,1680744323.682362
128,1680744323.684406
32,1680744323.68855
64,1680744323.689606
32,1680744323.691755
64,1680744323.6931121
32,1680744323.695323
64,1680744323.696419
64,1680744323.698824
128,1680744323.7016
256,1680744323.705757
256,1680744323.714037
128,1680744323.722657
128,1680744323.727044
128,1680744323.731221
256,1680744323.7353668
16,1680744323.7437398
32,1680744323.74429
64,1680744323.745321
128,1680744323.7473521
128,1680744323.7518249
64,1680744323.7559779
64,1680744323.758046
128,1680744323.760333
256,1680744323.764643
256,1680744323.773647
8,1680744323.7821472
16,1680744323.7825432
32,1680744323.783208
32,1680744323.7843368
64,1680744323.785365
128,1680744323.787405
256,1680744323.791519
64,1680744323.800073
128,1680744323.802094
128,1680744323.80618
128,1680744323.810463
128,1680744323.814707
128,1680744323.819099
64,1680744323.823221
64,1680744323.8252952
128,1680744323.82755
128,1680744323.832003
256,1680744323.8362691
512,1680744323.844448
2,1680744323.862001
4,1680744323.862113
8,1680744323.862261
16,1680744323.862525
32,1680744323.863043
64,1680744323.864147
128,1680744323.8661802
128,1680744323.870322
128,1680744323.875191
256,1680744323.8794649
64,1680744323.888155
64,1680744323.890275
128,1680744323.892427
64,1680744323.897025
32,1680744323.899384
64,1680744323.900686
128,1680744323.902868
128,1680744323.9069812
32,1680744323.911256
32,1680744323.9123032
8,1680744323.913585
16,1680744323.91388
32,1680744323.914416
64,1680744323.915479
32,1680744323.9177642
32,1680744323.9188778
64,1680744323.919992
64,1680744323.9220989
64,1680744323.924181
128,1680744323.926209
256,1680744323.930531
64,1680744323.9397
64,1680744323.941781
128,1680744323.943903
128,1680744323.9482
64,1680744323.952875
128,1680744323.954998
64,1680744323.959156
128,1680744323.961248
128,1680744323.96576
32,1680744323.970273
32,1680744323.971346
64,1680744323.9723918
128,1680744323.974493
128,1680744323.978626
256,1680744323.9830248
32,1680744323.991487
64,1680744323.992534
128,1680744323.994554
256,1680744323.999257
256,1680744324.00783
256,1680744324.016329
256,1680744324.024516
256,1680744324.033503
16,1680744324.041852
32,1680744324.042409
64,1680744324.0434408
32,1680744324.045606
64,1680744324.046734
64,1680744324.048793
64,1680744324.050881
64,1680744324.0529249
128,1680744324.0551941
128,1680744324.059396
256,1680744324.063753
64,1680744324.072182
16,1680744324.074313
32,1680744324.0748858
64,1680744324.0759292
16,1680744324.078071
32,1680744324.078607
64,1680744324.0796852
128,1680744324.081999
256,1680744324.08672
256,1680744324.094937
64,1680744324.104206
32,1680744324.1063921
64,1680744324.107598
128,1680744324.109629
64,1680744324.113896
128,1680744324.1162748
32,1680744324.120544
64,1680744324.1216261
32,1680744324.123756
64,1680744324.124804
64,1680744324.1269782
32,1680744324.129112
32,1680744324.1302478
64,1680744324.131327
128,1680744324.1337962
64,1680744324.137983
16,1680744324.1403708
32,1680744324.141173
32,1680744324.142281
64,1680744324.1433222
64,1680744324.145338
64,1680744324.147528
128,1680744324.1511428
64,1680744324.155306
128,1680744324.1573539
128,1680744324.161473
128,1680744324.1658869
64,1680744324.170625
64,1680744324.172724
128,1680744324.174856
128,1680744324.178921
128,1680744324.184147
64,1680744324.188349
128,1680744324.190399
256,1680744324.194415
2,1680744324.203451
4,1680744324.203541
8,1680744324.20368
16,1680744324.203967
32,1680744324.2045782
32,1680744324.205617
64,1680744324.206679
32,1680744324.208854
32,1680744324.209926
32,1680744324.210987
64,1680744324.2120152
64,1680744324.2141829
128,1680744324.217203
64,1680744324.221492
64,1680744324.2236018
32,1680744324.225805
64,1680744324.226877
128,1680744324.228929
256,1680744324.2334569
256,1680744324.241787
16,1680744324.25064
32,1680744324.25118
16,1680744324.252248
32,1680744324.252762
64,1680744324.253779
64,1680744324.2558699
32,1680744324.257956
32,1680744324.25904
64,1680744324.260082
64,1680744324.26218
128,1680744324.264328
128,1680744324.268438
128,1680744324.272938
256,1680744324.2770402
64,1680744324.285815
64,1680744324.2878878
64,1680744324.2900329
128,1680744324.292141
256,1680744324.296201
32,1680744324.305143
32,1680744324.306242
64,1680744324.3072798
128,1680744324.309301
256,1680744324.313477
512,1680744324.3218088
16,1680744324.339204
32,1680744324.339804
64,1680744324.340832
128,1680744324.342879
256,1680744324.347072
128,1680744324.355867
256,1680744324.360121
16,1680744324.3688908
32,1680744324.3694358
64,1680744324.370676
32,1680744324.372828
64,1680744324.373878
128,1680744324.375947
256,1680744324.380123
64,1680744324.3883111
128,1680744324.39044
32,1680744324.394763
64,1680744324.395821
128,1680744324.397995
128,1680744324.40243
128,1680744324.407006
64,1680744324.411131
64,1680744324.413324
128,1680744324.415543
64,1680744324.419955
128,1680744324.4220202
128,1680744324.4262662
64,1680744324.430769
128,1680744324.433119
128,1680744324.437492
128,1680744324.441848
256,1680744324.4458811
16,1680744324.454541
16,1680744324.455141
32,1680744324.4556742
16,1680744324.456788
32,1680744324.457359
32,1680744324.458415
64,1680744324.4594839
128,1680744324.461521
64,1680744324.465746
128,1680744324.467923
128,1680744324.472414
256,1680744324.47646
256,1680744324.4849842
32,1680744324.493193
32,1680744324.494299
64,1680744324.4953148
64,1680744324.4974568
128,1680744324.4995
128,1680744324.503812
256,1680744324.508169
128,1680744324.517175
128,1680744324.521319
256,1680744324.525467
32,1680744324.534215
64,1680744324.53532
64,1680744324.537591
32,1680744324.539971
64,1680744324.541088
128,1680744324.54316
16,1680744324.547581
32,1680744324.548219
64,1680744324.549379
128,1680744324.551646
256,1680744324.555819
64,1680744324.564136
64,1680744324.5662222
128,1680744324.568256
128,1680744324.57283
16,1680744324.5771
8,1680744324.577714
16,1680744324.578015
32,1680744324.578531
64,1680744324.579544
64,1680744324.581884
128,1680744324.584616
64,1680744324.588741
128,1680744324.590784
128,1680744324.5948641
64,1680744324.599273
128,1680744324.6014621
32,1680744324.605875
64,1680744324.607012
64,1680744324.6092658
64,1680744324.611385
64,1680744324.61359
128,1680744324.6158268
256,1680744324.620089
16,1680744324.628486
32,1680744324.629038
64,1680744324.6301398
128,1680744324.632243
64,1680744324.636342
128,1680744324.63845
64,1680744324.643039
128,1680744324.645134
128,1680744324.6500218
256,1680744324.654378
512,1680744324.662464
16,1680744324.679803
32,1680744324.6804109
32,1680744324.681721
64,1680744324.683242
64,1680744324.685594
128,1680744324.687726
256,1680744324.692197
256,1680744324.70096
64,1680744324.7095392
64,1680744324.7117288
128,1680744324.713863
64,1680744324.718123
128,1680744324.720181
128,1680744324.7243059
128,1680744324.728328
128,1680744324.732734
256,1680744324.736898
32,1680744324.745586
64,1680744324.7467132
64,1680744324.7490828
128,1680744324.751543
256,1680744324.755643
64,1680744324.76403
64,1680744324.766413
64,1680744324.768571
128,1680744324.770611
64,1680744324.774736
16,1680744324.7770722
32,1680744324.777638
64,1680744324.778709
128,1680744324.780832
256,1680744324.784899
16,1680744324.793356
32,1680744324.7938938
64,1680744324.7949078
64,1680744324.797021
64,1680744324.7992609
128,1680744324.801478
128,1680744324.8055391
128,1680744324.809899
32,1680744324.814432
32,1680744324.815685
64,1680744324.816867
128,1680744324.8189352
64,1680744324.8232372
32,1680744324.825405
64,1680744324.826475
128,1680744324.828516
32,1680744324.832932
64,1680744324.8341289
64,1680744324.8363001
128,1680744324.838356
256,1680744324.842651
64,1680744324.851108
128,1680744324.8532429
128,1680744324.857675
32,1680744324.862336
64,1680744324.8633869
128,1680744324.865549
256,1680744324.869796
32,1680744324.878869
64,1680744324.880028
128,1680744324.882402
8,1680744324.886785
16,1680744324.887077
32,1680744324.887604
64,1680744324.8886259
64,1680744324.89073
128,1680744324.892821
256,1680744324.897177
256,1680744324.906037
64,1680744324.9147751
32,1680744324.9170141
16,1680744324.9181151
32,1680744324.918659
64,1680744324.919672
64,1680744324.921822
128,1680744324.923885
32,1680744324.9281259
64,1680744324.929174
128,1680744324.9313111
256,1680744324.9359481
64,1680744324.944312
128,1680744324.946626
256,1680744324.951217
32,1680744324.959491
64,1680744324.960535
128,1680744324.962641
128,1680744324.966868
32,1680744324.971117
32,1680744324.972308
16,1680744324.973463
32,1680744324.973985
64,1680744324.975002
32,1680744324.9770591
64,1680744324.9780731
32,1680744324.9804301
64,1680744324.981716
64,1680744324.9843829
128,1680744324.986503
128,1680744324.990598
256,1680744324.994684
256,1680744325.003544
256,1680744325.012012
128,1680744325.020915
256,1680744325.024983
64,1680744325.033299
64,1680744325.035358
128,1680744325.037384
128,1680744325.0415099
32,1680744325.04596
64,1680744325.047033
16,1680744325.049355
32,1680744325.050011
64,1680744325.051053
32,1680744325.053182
64,1680744325.0542378
128,1680744325.056452
32,1680744325.060606
64,1680744325.0616682
128,1680744325.0637498
32,1680744325.0684092
64,1680744325.069518
64,1680744325.0716789
128,1680744325.0737312
128,1680744325.0778189
64,1680744325.082422
128,1680744325.0845451
128,1680744325.088723
32,1680744325.096073
64,1680744325.097913
128,1680744325.1018188
64,1680744325.109407
128,1680744325.1130428
128,1680744325.120456
128,1680744325.127691
128,1680744325.136353
256,1680744325.14342
64,1680744325.158438
32,1680744325.162106
64,1680744325.164012
32,1680744325.1681888
32,1680744325.1700659
64,1680744325.171943
128,1680744325.175444
64,1680744325.1829708
128,1680744325.186647
256,1680744325.1941838
64,1680744325.208847
64,1680744325.212378
64,1680744325.21608
64,1680744325.219681
128,1680744325.223315
64,1680744325.230918
128,1680744325.235604
32,1680744325.242698
64,1680744325.244637
128,1680744325.248592
128,1680744325.256036
256,1680744325.263113
256,1680744325.277601
128,1680744325.292684
64,1680744325.300441
128,1680744325.303969
128,1680744325.3112772
128,1680744325.31917
128,1680744325.3262799
256,1680744325.333478
256,1680744325.347782
32,1680744325.363216
64,1680744325.365761
64,1680744325.3680372
32,1680744325.370143
64,1680744325.371184
128,1680744325.373257
256,1680744325.377321
32,1680744325.3857129
64,1680744325.386763
128,1680744325.388833
128,1680744325.3928661
32,1680744325.3971462
32,1680744325.398558
64,1680744325.399879
64,1680744325.4021251
128,1680744325.404195
128,1680744325.408368
256,1680744325.413045
128,1680744325.421848
128,1680744325.425953
32,1680744325.430206
64,1680744325.431338
128,1680744325.433902
64,1680744325.438261
128,1680744325.440309
32,1680744325.4445271
64,1680744325.44556
128,1680744325.4476879
64,1680744325.452141
128,1680744325.4542
64,1680744325.458571
32,1680744325.460682
64,1680744325.461746
64,1680744325.4638798
128,1680744325.466204
128,1680744325.470649
128,1680744325.474709
64,1680744325.478957
32,1680744325.481141
64,1680744325.48217
16,1680744325.4843268
32,1680744325.484906
64,1680744325.48594
128,1680744325.487951
128,1680744325.4921129
64,1680744325.496425
128,1680744325.498592
128,1680744325.503231
128,1680744325.5072682
128,1680744325.511341
32,1680744325.515777
64,1680744325.5173628
128,1680744325.519519
128,1680744325.523597
128,1680744325.527782
256,1680744325.5322292
128,1680744325.540884
128,1680744325.544953
16,1680744325.549227
32,1680744325.549794
64,1680744325.5508668
128,1680744325.55289
256,1680744325.556972
64,1680744325.565353
128,1680744325.567643
32,1680744325.57191
32,1680744325.57311
16,1680744325.57427
32,1680744325.574822
32,1680744325.575904
64,1680744325.5769238
128,1680744325.578944
128,1680744325.583363
64,1680744325.5877209
128,1680744325.589768
256,1680744325.5938392
128,1680744325.6025422
64,1680744325.6067562
64,1680744325.60884
128,1680744325.6108868
256,1680744325.615066
16,1680744325.623734
32,1680744325.6242912
64,1680744325.6253078
128,1680744325.627336
256,1680744325.6314838
64,1680744325.640233
128,1680744325.642283
256,1680744325.646349
8,1680744325.655533
16,1680744325.6559172
32,1680744325.656459
64,1680744325.65749
64,1680744325.6595619
128,1680744325.66159
64,1680744325.666218
128,1680744325.6686132
64,1680744325.672747
128,1680744325.674845
64,1680744325.679126
128,1680744325.681352
128,1680744325.685616
256,1680744325.689813
64,1680744325.698306
128,1680744325.700365
128,1680744325.704863
64,1680744325.709034
16,1680744325.711162
32,1680744325.71168
32,1680744325.712729
64,1680744325.713769
128,1680744325.716504
256,1680744325.7208488
4,1680744325.7291148
8,1680744325.729263
16,1680744325.729527
32,1680744325.7301161
64,1680744325.731238
128,1680744325.7336252
64,1680744325.7379992
64,1680744325.740273
64,1680744325.742411
64,1680744325.744606
32,1680744325.746785
32,1680744325.7480571
32,1680744325.749654
64,1680744325.7510772
64,1680744325.753145
64,1680744325.7553
64,1680744325.757469
128,1680744325.759506
256,1680744325.763623
128,1680744325.772479
128,1680744325.77664
64,1680744325.781145
128,1680744325.7834072
128,1680744325.787499
256,1680744325.791656
512,1680744325.799829
32,1680744325.817617
64,1680744325.81865
64,1680744325.820696
64,1680744325.822773
64,1680744325.824943
64,1680744325.827043
128,1680744325.829056
256,1680744325.833548
128,1680744325.8420029
256,1680744325.84603
512,1680744325.854523
32,1680744325.8716218
64,1680744325.873089
128,1680744325.875318
128,1680744325.879403
64,1680744325.884023
64,1680744325.886094
128,1680744325.888149
128,1680744325.892545
128,1680744325.8967822
256,1680744325.901203
64,1680744325.909742
128,1680744325.911784
128,1680744325.916018
128,1680744325.9201238
64,1680744325.9242198
64,1680744325.9265568
128,1680744325.9288
256,1680744325.933075
256,1680744325.941695
64,1680744325.950342
128,1680744325.9523861
64,1680744325.9564538
64,1680744325.9585211
32,1680744325.960725
64,1680744325.9617789
128,1680744325.963996
32,1680744325.9684951
64,1680744325.969557
128,1680744325.9718568
128,1680744325.975949
128,1680744325.9801521
16,1680744325.9844081
32,1680744325.984983
64,1680744325.986016
128,1680744325.9880478
256,1680744325.9921348
256,1680744326.00054
64,1680744326.0089269
128,1680744326.010967
64,1680744326.015407
32,1680744326.018128
64,1680744326.0191622
64,1680744326.0212119
16,1680744326.023561
32,1680744326.024079
32,1680744326.0251489
64,1680744326.026192
64,1680744326.028285
128,1680744326.0304692
64,1680744326.035159
128,1680744326.03738
128,1680744326.041792
256,1680744326.045838
16,1680744326.05464
32,1680744326.055208
64,1680744326.056389
32,1680744326.058505
32,1680744326.059575
32,1680744326.060637
64,1680744326.061698
128,1680744326.0638661
64,1680744326.0679832
64,1680744326.070069
128,1680744326.072497
128,1680744326.076709
32,1680744326.080957
64,1680744326.082326
128,1680744326.084882
128,1680744326.089143
128,1680744326.093235
256,1680744326.0974221
512,1680744326.10622
64,1680744326.1237571
128,1680744326.125799
128,1680744326.129956
64,1680744326.1345222
64,1680744326.136605
32,1680744326.138722
32,1680744326.139963
64,1680744326.141042
64,1680744326.143363
64,1680744326.145395
128,1680744326.1475399
256,1680744326.151916
64,1680744326.1601448
128,1680744326.162198
32,1680744326.166471
64,1680744326.16751
64,1680744326.169535
128,1680744326.1715572
32,1680744326.176011
64,1680744326.177124
64,1680744326.1792388
128,1680744326.181539
64,1680744326.186615
16,1680744326.1887538
16,1680744326.189326
32,1680744326.189863
16,1680744326.190939
16,1680744326.191597
32,1680744326.192148
32,1680744326.193235
32,1680744326.1943161
64,1680744326.195356
64,1680744326.1974778
128,1680744326.19981
256,1680744326.203957
512,1680744326.212437
64,1680744326.229474
128,1680744326.2316039
256,1680744326.2357178
128,1680744326.244353
64,1680744326.2489989
128,1680744326.251678
64,1680744326.255848
128,1680744326.2579572
256,1680744326.261987
512,1680744326.2706099
16,1680744326.2875268
32,1680744326.288092
64,1680744326.289122
64,1680744326.291279
32,1680744326.2934
64,1680744326.2944481
128,1680744326.296489
64,1680744326.300861
64,1680744326.3030012
128,1680744326.305009
128,1680744326.3093388
32,1680744326.313909
32,1680744326.315142
64,1680744326.316341
128,1680744326.3183901
256,1680744326.322569
64,1680744326.3315089
32,1680744326.333836
64,1680744326.334882
128,1680744326.336971
64,1680744326.341093
128,1680744326.343314
128,1680744326.347522
256,1680744326.351637
128,1680744326.3601751
128,1680744326.364331
64,1680744326.368772
32,1680744326.37088
32,1680744326.37199
64,1680744326.3730078
128,1680744326.375221
128,1680744326.379452
64,1680744326.384087
128,1680744326.386136
256,1680744326.390165
64,1680744326.3988311
128,1680744326.4011421
256,1680744326.40527
128,1680744326.413715
128,1680744326.41785
256,1680744326.421891
256,1680744326.430059
256,1680744326.4385421
256,1680744326.4469051
128,1680744326.455961
128,1680744326.4601002
64,1680744326.46437
128,1680744326.4668741
256,1680744326.4710689
32,1680744326.479697
64,1680744326.4808981
128,1680744326.483309
128,1680744326.4875462
256,1680744326.4916558
256,1680744326.500302
128,1680744326.508708
64,1680744326.512993
64,1680744326.5154262
128,1680744326.518204
256,1680744326.5222762
128,1680744326.5306618
32,1680744326.535176
64,1680744326.5362282
32,1680744326.5383492
64,1680744326.539364
128,1680744326.541489
64,1680744326.545868
64,1680744326.5480268
64,1680744326.550102
128,1680744326.5524108
16,1680744326.556687
32,1680744326.5572422
32,1680744326.558327
64,1680744326.559382
32,1680744326.561515
64,1680744326.562544
64,1680744326.5647418
64,1680744326.567091
128,1680744326.5691571
128,1680744326.573243
128,1680744326.577705
256,1680744326.582388
16,1680744326.5917282
16,1680744326.592314
32,1680744326.592862
32,1680744326.593932
64,1680744326.594971
128,1680744326.597085
32,1680744326.601713
64,1680744326.602755
128,1680744326.604768
128,1680744326.608901
128,1680744326.613374
64,1680744326.617738
64,1680744326.619806
64,1680744326.621993
128,1680744326.624054
256,1680744326.628198
128,1680744326.6368241
64,1680744326.640987
64,1680744326.64302
128,1680744326.645302
128,1680744326.6494799
128,1680744326.6535401
64,1680744326.6577642
128,1680744326.659879
64,1680744326.664282
128,1680744326.666382
16,1680744326.67066
32,1680744326.671208
64,1680744326.67223
128,1680744326.6742458
256,1680744326.6786509
64,1680744326.6874151
64,1680744326.689575
128,1680744326.691639
32,1680744326.695808
64,1680744326.6969678
128,1680744326.6991
32,1680744326.703448
64,1680744326.704503
128,1680744326.706542
64,1680744326.710687
64,1680744326.7130408
128,1680744326.7152781
256,1680744326.719549
8,1680744326.728
16,1680744326.7283032
32,1680744326.728823
64,1680744326.729909
128,1680744326.7319622
128,1680744326.736316
128,1680744326.740406
256,1680744326.7447512
256,1680744326.753788
64,1680744326.762086
32,1680744326.764344
64,1680744326.765543
64,1680744326.767885
128,1680744326.770004
32,1680744326.7743459
64,1680744326.775372
128,1680744326.777407
128,1680744326.782036
64,1680744326.786331
128,1680744326.788476
128,1680744326.792657
64,1680744326.7968378
64,1680744326.798901
64,1680744326.800956
128,1680744326.803042
64,1680744326.807383
128,1680744326.8094962
128,1680744326.813945
256,1680744326.818736
16,1680744326.8271081
32,1680744326.827637
64,1680744326.828653
128,1680744326.830809
128,1680744326.835273
64,1680744326.8394082
64,1680744326.841517
128,1680744326.843692
128,1680744326.848243
128,1680744326.852623
128,1680744326.856877
256,1680744326.8610141
256,1680744326.869257
256,1680744326.878023
32,1680744326.8875022
32,1680744326.888604
64,1680744326.889638
128,1680744326.891686
64,1680744326.8958359
128,1680744326.898035
256,1680744326.902359
64,1680744326.910671
64,1680744326.912813
128,1680744326.91546
128,1680744326.919847
32,1680744326.923978
64,1680744326.925021
64,1680744326.927111
16,1680744326.9292958
32,1680744326.9298549
32,1680744326.930933
64,1680744326.932089
32,1680744326.934569
64,1680744326.935623
128,1680744326.9376462
64,1680744326.941804
64,1680744326.943844
128,1680744326.945874
256,1680744326.950542
32,1680744326.958909
64,1680744326.9599638
128,1680744326.962023
128,1680744326.966908
64,1680744326.971191
128,1680744326.973279
64,1680744326.977487
64,1680744326.979591
8,1680744326.9821188
16,1680744326.9824991
32,1680744326.98314
64,1680744326.9842439
128,1680744326.9864728
128,1680744326.9905689
32,1680744326.994712
64,1680744326.995748
64,1680744326.9980228
128,1680744327.000312
64,1680744327.004416
128,1680744327.006479
64,1680744327.011173
32,1680744327.0133471
64,1680744327.0144022
128,1680744327.016695
64,1680744327.021106
64,1680744327.0232089
64,1680744327.025285
128,1680744327.027337
128,1680744327.031712
64,1680744327.0367439
32,1680744327.0388649
64,1680744327.0399082
32,1680744327.0419788
64,1680744327.0430248
64,1680744327.0452049
128,1680744327.047423
64,1680744327.05213
128,1680744327.054361
64,1680744327.058746
128,1680744327.060818
32,1680744327.065366
64,1680744327.067232
128,1680744327.069364
64,1680744327.073472
64,1680744327.075549
64,1680744327.077617
128,1680744327.079722
32,1680744327.0843132
64,1680744327.0856
64,1680744327.087643
64,1680744327.0899992
64,1680744327.092144
64,1680744327.09424
128,1680744327.09629
128,1680744327.100778
128,1680744327.104893
256,1680744327.108952
32,1680744327.117271
32,1680744327.118593
32,1680744327.119709
32,1680744327.120903
32,1680744327.122009
64,1680744327.123059
64,1680744327.1252532
64,1680744327.12734
128,1680744327.129407
256,1680744327.1345532
32,1680744327.14298
64,1680744327.144035
64,1680744327.146131
128,1680744327.148417
128,1680744327.152801
128,1680744327.157016
32,1680744327.161377
32,1680744327.162459
64,1680744327.163588
128,1680744327.165764
64,1680744327.1699688
128,1680744327.172139
64,1680744327.1763358
32,1680744327.1784399
64,1680744327.179528
128,1680744327.181628
64,1680744327.185799
128,1680744327.1880891
64,1680744327.1924
64,1680744327.194549
16,1680744327.1967008
32,1680744327.197248
64,1680744327.198522
64,1680744327.201306
128,1680744327.203381
32,1680744327.2075992
64,1680744327.2086499
128,1680744327.2106829
256,1680744327.2149801
8,1680744327.223795
16,1680744327.224097
16,1680744327.224641
32,1680744327.225193
32,1680744327.2262652
64,1680744327.2272818
64,1680744327.229397
128,1680744327.231675
128,1680744327.2358851
256,1680744327.2401102
64,1680744327.2484941
128,1680744327.2507489
128,1680744327.255168
128,1680744327.2594812
128,1680744327.2636852
128,1680744327.268688
128,1680744327.27279
128,1680744327.276939
128,1680744327.2812228
64,1680744327.28572
16,1680744327.287864
32,1680744327.288594
64,1680744327.289633
128,1680744327.291647
128,1680744327.295719
256,1680744327.300127
256,1680744327.308628
64,1680744327.317148
64,1680744327.3192818
64,1680744327.321318
16,1680744327.323693
16,1680744327.324391
16,1680744327.324982
32,1680744327.325526
64,1680744327.326543
32,1680744327.328714
32,1680744327.3298938
64,1680744327.331021
128,1680744327.333451
256,1680744327.3374841
64,1680744327.3459132
64,1680744327.348201
128,1680744327.350566
64,1680744327.354857
128,1680744327.357098
64,1680744327.361206
64,1680744327.3633568
64,1680744327.365534
64,1680744327.3676212
