retransmission_sequences,timestamp
29024,1680744323.8615801
29050,1680744323.861614
29060,1680744323.861691
29148,1680744323.8617458
29154,1680744323.8618088
29278,1680744323.861878
29307,1680744323.86191
29340,1680744323.861959
29624,1680744323.870302
29716,1680744323.8751721
29986,1680744323.8880692
30037,1680744323.888094
30120,1680744323.888129
30150,1680744323.890251
30306,1680744323.896965
30320,1680744323.89699
30433,1680744323.8993
30443,1680744323.899338
30583,1680744323.9069598
30721,1680744323.911128
30749,1680744323.9111822
30772,1680744323.9112241
30849,1680744323.912278
30867,1680744323.91348
30875,1680744323.913514
30880,1680744323.913549
30956,1680744323.917707
30975,1680744323.917734
31030,1680744323.918859
31126,1680744323.9220748
31164,1680744323.92416
31425,1680744323.939601
31439,1680744323.939626
31636,1680744323.9396732
31690,1680744323.941761
31868,1680744323.9481869
31900,1680744323.952824
31991,1680744323.9528499
32130,1680744323.9590988
32162,1680744323.959133
32405,1680744323.965739
32424,1680744323.970124
32481,1680744323.970191
32502,1680744323.970239
32546,1680744323.971328
32672,1680744323.9786031
32972,1680744323.991363
32998,1680744323.9913878
33071,1680744323.991424
33089,1680744323.991457
33590,1680744324.0078158
33766,1680744324.016311
33986,1680744324.0244942
34418,1680744324.033487
34474,1680744324.041663
34498,1680744324.041696
34508,1680744324.041731
34620,1680744324.0417888
34658,1680744324.041824
34738,1680744324.045543
34753,1680744324.045583
34841,1680744324.048768
34941,1680744324.0508611
34963,1680744324.052904
35189,1680744324.0593762
35453,1680744324.0720909
35487,1680744324.072115
35578,1680744324.072157
35630,1680744324.074216
35635,1680744324.07425
35655,1680744324.0742831
35716,1680744324.0779798
35738,1680744324.078013
35748,1680744324.078048
36078,1680744324.094916
36273,1680744324.1041129
36469,1680744324.104137
36481,1680744324.1041799
36526,1680744324.106316
36563,1680744324.1063502
36742,1680744324.113805
36751,1680744324.113865
36896,1680744324.120424
36954,1680744324.1204631
36984,1680744324.120508
37039,1680744324.1236851
37084,1680744324.12373
37186,1680744324.1269581
37213,1680744324.1290529
37247,1680744324.129083
37290,1680744324.131304
37486,1680744324.137963
37542,1680744324.140189
37548,1680744324.14023
37567,1680744324.1403131
37624,1680744324.142258
37713,1680744324.147403
37722,1680744324.147441
37741,1680744324.147496
37968,1680744324.155232
37973,1680744324.155263
38117,1680744324.161424
38228,1680744324.1658711
38338,1680744324.170568
38353,1680744324.170593
38464,1680744324.1727061
38587,1680744324.178899
38684,1680744324.184133
38861,1680744324.188287
38929,1680744324.188321
39199,1680744324.2030752
39210,1680744324.203104
39212,1680744324.203161
39246,1680744324.203212
39263,1680744324.2032819
39274,1680744324.2033238
39318,1680744324.203369
39352,1680744324.203414
39445,1680744324.2055979
39488,1680744324.208799
39497,1680744324.208833
39560,1680744324.2099059
39600,1680744324.210967
39659,1680744324.214161
39834,1680744324.2214231
39859,1680744324.2214668
39927,1680744324.2235808
39986,1680744324.225722
40002,1680744324.225759
40296,1680744324.241766
40572,1680744324.250439
40618,1680744324.250463
40630,1680744324.2505002
40679,1680744324.2505631
40734,1680744324.250599
40782,1680744324.252189
40794,1680744324.252222
40906,1680744324.255849
40921,1680744324.2578728
40959,1680744324.257917
40994,1680744324.259018
41064,1680744324.2621481
41239,1680744324.268415
41370,1680744324.272925
41611,1680744324.285735
41659,1680744324.285772
41851,1680744324.2878668
41904,1680744324.2900128
42218,1680744324.30498
42313,1680744324.3050208
42362,1680744324.3050659
42379,1680744324.305115
42417,1680744324.3062248
43001,1680744324.338973
43022,1680744324.338998
43163,1680744324.339034
43171,1680744324.339069
43253,1680744324.3391051
43303,1680744324.339158
43701,1680744324.355801
43909,1680744324.3558269
44102,1680744324.368726
44115,1680744324.3687522
44162,1680744324.368787
44172,1680744324.368821
44276,1680744324.3688698
44368,1680744324.3727648
44372,1680744324.3727958
44665,1680744324.3881779
44707,1680744324.3882308
44827,1680744324.388271
44960,1680744324.3946729
44988,1680744324.394696
45033,1680744324.394732
45198,1680744324.402408
45323,1680744324.406992
45481,1680744324.411072
45501,1680744324.411104
45610,1680744324.413305
45739,1680744324.419897
45776,1680744324.419928
45895,1680744324.426247
46023,1680744324.430683
46100,1680744324.4307148
46307,1680744324.4372969
46399,1680744324.441833
46588,1680744324.454419
46596,1680744324.454443
46742,1680744324.454478
46784,1680744324.4545121
46845,1680744324.455122
46881,1680744324.456726
46893,1680744324.456764
46938,1680744324.4583948
47075,1680744324.465667
47138,1680744324.465707
47298,1680744324.472393
47524,1680744324.484969
47872,1680744324.493037
47937,1680744324.4930701
47942,1680744324.493119
47946,1680744324.493163
48016,1680744324.494279
48108,1680744324.497438
48276,1680744324.503792
48649,1680744324.5171158
48706,1680744324.517142
48718,1680744324.521299
49021,1680744324.534066
49057,1680744324.534091
49087,1680744324.534127
49137,1680744324.5341709
49288,1680744324.53758
49371,1680744324.539903
49376,1680744324.539941
49488,1680744324.547385
49547,1680744324.547426
49578,1680744324.547478
49605,1680744324.547536
49869,1680744324.564037
49973,1680744324.564074
50009,1680744324.56411
50161,1680744324.5662022
50274,1680744324.576859
50360,1680744324.576892
50383,1680744324.5769348
50414,1680744324.5769842
50443,1680744324.577025
50450,1680744324.5770612
50495,1680744324.577656
50503,1680744324.5776901
50580,1680744324.581861
50689,1680744324.588684
50799,1680744324.5887191
50919,1680744324.594843
51014,1680744324.599211
51109,1680744324.5992398
51291,1680744324.60554
51293,1680744324.60559
51318,1680744324.605637
51405,1680744324.6092532
51448,1680744324.6113641
51508,1680744324.61357
51765,1680744324.628256
51783,1680744324.628287
51866,1680744324.628337
51972,1680744324.628405
51977,1680744324.628438
52147,1680744324.636321
52315,1680744324.642986
52341,1680744324.6430101
52525,1680744324.650003
53070,1680744324.679563
53086,1680744324.679589
53259,1680744324.6796339
53307,1680744324.679681
53374,1680744324.679722
53409,1680744324.679774
53545,1680744324.681707
53620,1680744324.685576
54112,1680744324.7093709
54160,1680744324.70941
54300,1680744324.709452
54361,1680744324.709525
54378,1680744324.711709
54536,1680744324.7180748
54610,1680744324.718098
54766,1680744324.724284
54932,1680744324.728307
55054,1680744324.732713
55279,1680744324.7454321
55335,1680744324.745457
55342,1680744324.7454941
55361,1680744324.745545
55495,1680744324.7490618
55825,1680744324.763894
55893,1680744324.7639391
55917,1680744324.7640152
56061,1680744324.766398
56094,1680744324.768553
56216,1680744324.774657
56286,1680744324.774691
56336,1680744324.776947
56340,1680744324.776983
56371,1680744324.777044
56646,1680744324.793132
56677,1680744324.7931561
56697,1680744324.7932081
56769,1680744324.7932758
56831,1680744324.79333
56939,1680744324.796994
57006,1680744324.799238
57248,1680744324.80987
57387,1680744324.814293
57390,1680744324.814326
57503,1680744324.814402
57514,1680744324.815653
57673,1680744324.823189
57714,1680744324.823214
57783,1680744324.825343
57813,1680744324.825375
57941,1680744324.8328278
57962,1680744324.832863
57970,1680744324.832909
58140,1680744324.836281
58347,1680744324.850962
58391,1680744324.85102
58424,1680744324.8510861
58739,1680744324.857643
58809,1680744324.8622332
58818,1680744324.8622751
58899,1680744324.862313
59188,1680744324.878677
59319,1680744324.8787022
59326,1680744324.878764
59383,1680744324.878836
59506,1680744324.88656
59515,1680744324.886604
59593,1680744324.886647
59600,1680744324.886708
59602,1680744324.8867478
59715,1680744324.890712
59968,1680744324.906023
60208,1680744324.9146261
60414,1680744324.9146502
60418,1680744324.914716
60450,1680744324.916936
60498,1680744324.916969
60515,1680744324.918049
60519,1680744324.918082
60638,1680744324.921804
60724,1680744324.927978
60781,1680744324.9280121
60818,1680744324.928096
61089,1680744324.944183
61125,1680744324.9442308
61312,1680744324.944277
61590,1680744324.959321
61650,1680744324.9593668
61700,1680744324.959415
61715,1680744324.959467
61911,1680744324.9668438
62085,1680744324.970996
62088,1680744324.97102
62110,1680744324.9710798
62139,1680744324.972288
62168,1680744324.973409
62174,1680744324.973442
62254,1680744324.977003
62290,1680744324.977037
62343,1680744324.980347
62385,1680744324.980392
62477,1680744324.984371
62652,1680744324.990577
62960,1680744325.00353
63277,1680744325.020761
63320,1680744325.0207849
63527,1680744325.020822
63552,1680744325.0208561
63798,1680744325.033176
63813,1680744325.033207
63950,1680744325.033259
63998,1680744325.035337
64215,1680744325.0414898
64217,1680744325.045829
64229,1680744325.0458722
64330,1680744325.045936
64386,1680744325.049222
64423,1680744325.049267
64431,1680744325.049323
64501,1680744325.053122
64544,1680744325.0531552
64650,1680744325.0604851
64711,1680744325.060528
64726,1680744325.0605812
64987,1680744325.068343
64990,1680744325.0683799
64910,1680744325.069473
65000,1680744325.0715609
65032,1680744325.071606
65041,1680744325.0716538
65268,1680744325.077798
65339,1680744325.082344
65392,1680744325.082388
65600,1680744325.088703
65609,1680744325.0958269
5,1680744325.095865
60,1680744325.095933
79,1680744325.096023
234,1680744325.109293
273,1680744325.1093519
543,1680744325.120419
552,1680744325.127648
762,1680744325.136319
1101,1680744325.158319
1156,1680744325.158375
1188,1680744325.161999
1223,1680744325.162056
1340,1680744325.168158
1344,1680744325.1699572
1358,1680744325.1700218
1521,1680744325.182828
1532,1680744325.1829178
1799,1680744325.20867
2031,1680744325.2087219
2043,1680744325.208805
2082,1680744325.212331
2136,1680744325.216039
2183,1680744325.219641
2392,1680744325.23079
2431,1680744325.230849
2530,1680744325.2425659
2548,1680744325.242644
2521,1680744325.2445261
2624,1680744325.2445838
2795,1680744325.2559931
3135,1680744325.2775629
3316,1680744325.292585
3449,1680744325.2926452
3554,1680744325.300328
3598,1680744325.300391
3707,1680744325.31123
3834,1680744325.319137
4007,1680744325.32624
4413,1680744325.347708
4504,1680744325.3628821
4513,1680744325.362931
4588,1680744325.363028
4686,1680744325.36312
4767,1680744325.368012
4817,1680744325.370067
4823,1680744325.3700988
5161,1680744325.3854778
5178,1680744325.385535
5200,1680744325.385609
5261,1680744325.385677
5447,1680744325.3928452
5570,1680744325.3970208
5583,1680744325.3970618
5656,1680744325.397121
5722,1680744325.398536
5779,1680744325.402112
5982,1680744325.4083462
6145,1680744325.421831
6415,1680744325.4259279
6564,1680744325.430093
6610,1680744325.430125
6619,1680744325.430173
6791,1680744325.4382029
6877,1680744325.43824
7017,1680744325.444417
7056,1680744325.4444501
7059,1680744325.444484
7283,1680744325.452072
7292,1680744325.45212
7380,1680744325.4585228
7454,1680744325.4585469
7537,1680744325.460609
7542,1680744325.460643
7630,1680744325.4638562
7773,1680744325.470626
7861,1680744325.474684
8029,1680744325.4788868
8047,1680744325.47892
8124,1680744325.48107
8135,1680744325.4811158
8206,1680744325.484206
8246,1680744325.4842381
8251,1680744325.484295
8452,1680744325.492088
8553,1680744325.496372
8557,1680744325.496396
8720,1680744325.50317
8915,1680744325.5072472
9027,1680744325.511321
9148,1680744325.515712
9178,1680744325.515742
9362,1680744325.523576
9540,1680744325.527754
9861,1680744325.5408099
9905,1680744325.540853
9979,1680744325.5449321
10107,1680744325.549079
10135,1680744325.5491142
10137,1680744325.549165
10191,1680744325.549201
10495,1680744325.565248
10584,1680744325.565272
10677,1680744325.5653162
10780,1680744325.571828
10811,1680744325.571863
10785,1680744325.57299
10880,1680744325.573035
10892,1680744325.57308
10931,1680744325.574214
10935,1680744325.574247
10983,1680744325.575885
11147,1680744325.583338
11226,1680744325.587662
11257,1680744325.587696
11649,1680744325.602487
11704,1680744325.6025112
11814,1680744325.606685
11904,1680744325.6067252
11974,1680744325.6088169
12264,1680744325.6235368
12266,1680744325.6235678
12272,1680744325.6236029
12278,1680744325.623651
12354,1680744325.6236951
12814,1680744325.6401331
12822,1680744325.640157
12837,1680744325.640194
13125,1680744325.655326
13137,1680744325.655352
13194,1680744325.655387
13314,1680744325.6554391
13338,1680744325.6554801
13359,1680744325.6558568
13376,1680744325.6558888
13467,1680744325.659541
13599,1680744325.666135
13667,1680744325.666183
13833,1680744325.67267
13842,1680744325.672703
13967,1680744325.6790771
14036,1680744325.679102
14206,1680744325.685596
14476,1680744325.6982038
14597,1680744325.6982331
14633,1680744325.698273
14780,1680744325.70485
14894,1680744325.7089548
14966,1680744325.7089999
14990,1680744325.711057
14996,1680744325.7110898
15006,1680744325.711148
15062,1680744325.71271
15344,1680744325.728866
15381,1680744325.728904
15437,1680744325.7289522
15461,1680744325.7289999
15510,1680744325.7290492
15545,1680744325.72909
15746,1680744325.73793
15806,1680744325.7379808
15854,1680744325.740256
15900,1680744325.742388
15992,1680744325.744587
16039,1680744325.7467232
16060,1680744325.74676
16084,1680744325.748012
16109,1680744325.749603
16212,1680744325.753126
16257,1680744325.7552772
16336,1680744325.757449
16580,1680744325.7724009
16803,1680744325.772444
16859,1680744325.7766201
17025,1680744325.7810519
17028,1680744325.781101
17125,1680744325.787479
17817,1680744325.817419
17867,1680744325.817444
17870,1680744325.817488
17913,1680744325.8175318
17951,1680744325.817581
18222,1680744325.8206751
18252,1680744325.822752
18342,1680744325.824925
18415,1680744325.827023
18673,1680744325.8419478
18726,1680744325.84198
19312,1680744325.871385
19622,1680744325.8714292
19644,1680744325.871468
19675,1680744325.8715441
19729,1680744325.871575
19882,1680744325.879377
20010,1680744325.883975
20043,1680744325.8839989
20144,1680744325.88607
20302,1680744325.892531
20455,1680744325.8967628
20680,1680744325.9096162
20783,1680744325.909656
20847,1680744325.909694
20972,1680744325.915999
21115,1680744325.920105
21284,1680744325.924188
21329,1680744325.926373
21348,1680744325.926431
21389,1680744325.926506
21843,1680744325.9416802
21977,1680744325.9502442
21999,1680744325.9502668
22060,1680744325.9503129
22193,1680744325.956386
22253,1680744325.9564202
22331,1680744325.958495
22412,1680744325.960646
22422,1680744325.960691
22569,1680744325.9684029
22611,1680744325.968427
22639,1680744325.968471
22801,1680744325.975924
22998,1680744325.9801311
23020,1680744325.9842482
23025,1680744325.9842901
23056,1680744325.9843352
23128,1680744325.98438
23557,1680744326.000525
23758,1680744326.0087948
23839,1680744326.008827
23852,1680744326.008884
23984,1680744326.0152981
24065,1680744326.0153332
24133,1680744326.018076
24137,1680744326.018116
24203,1680744326.021185
24297,1680744326.023467
24300,1680744326.0235121
24304,1680744326.023535
24346,1680744326.025124
24425,1680744326.028264
24518,1680744326.0350919
24541,1680744326.035116
24710,1680744326.041769
25068,1680744326.0544178
25096,1680744326.054451
25147,1680744326.0545092
25206,1680744326.0545511
25214,1680744326.05459
25270,1680744326.0584488
25309,1680744326.05849
25340,1680744326.059555
25384,1680744326.0606139
25520,1680744326.067914
25601,1680744326.067946
25648,1680744326.070047
25860,1680744326.076687
25956,1680744326.0808132
25964,1680744326.080848
25983,1680744326.080916
26199,1680744326.089121
26250,1680744326.093214
26946,1680744326.123604
27026,1680744326.123629
27073,1680744326.123678
27131,1680744326.123722
27421,1680744326.129936
27507,1680744326.134466
27540,1680744326.134495
27610,1680744326.136587
27657,1680744326.138668
27685,1680744326.1387
27721,1680744326.139943
27768,1680744326.1433501
27886,1680744326.145375
28110,1680744326.160044
28121,1680744326.160077
28180,1680744326.1601212
28432,1680744326.166368
28437,1680744326.166401
28442,1680744326.166451
28583,1680744326.1695108
28754,1680744326.175911
28783,1680744326.175935
28809,1680744326.1759732
28907,1680744326.179221
28998,1680744326.1865642
29090,1680744326.186589
29129,1680744326.1886778
29154,1680744326.188711
29173,1680744326.189306
29206,1680744326.190916
29236,1680744326.191529
29241,1680744326.191562
29272,1680744326.193216
29302,1680744326.194297
29419,1680744326.1974568
29912,1680744326.2293062
30031,1680744326.2293298
30145,1680744326.229377
30204,1680744326.229455
30641,1680744326.244289
30794,1680744326.244313
30848,1680744326.248904
30881,1680744326.248968
31035,1680744326.2557812
31088,1680744326.2558231
31821,1680744326.287301
31824,1680744326.2873259
31832,1680744326.287362
31932,1680744326.287401
31978,1680744326.2874382
32034,1680744326.287488
32225,1680744326.291261
32256,1680744326.2933362
32272,1680744326.293368
32419,1680744326.300736
32477,1680744326.300815
32568,1680744326.3029811
32672,1680744326.309317
32792,1680744326.313785
32798,1680744326.3138182
32843,1680744326.313878
32923,1680744326.315118
33170,1680744326.331383
33230,1680744326.331411
33283,1680744326.331477
33419,1680744326.333768
33441,1680744326.333802
33655,1680744326.341037
33686,1680744326.3410702
33790,1680744326.347502
34068,1680744326.3601239
34110,1680744326.360149
34297,1680744326.364311
34424,1680744326.368702
34444,1680744326.368741
34579,1680744326.3708632
34627,1680744326.37197
34738,1680744326.3794382
34889,1680744326.384038
34914,1680744326.384063
35174,1680744326.3986938
35193,1680744326.398721
35282,1680744326.3987882
35658,1680744326.4136288
35727,1680744326.413662
35976,1680744326.417829
36183,1680744326.430036
36480,1680744326.4385269
36741,1680744326.446883
37115,1680744326.4559119
37140,1680744326.455935
37184,1680744326.460076
37395,1680744326.464319
37310,1680744326.466799
37412,1680744326.46683
37649,1680744326.479608
37767,1680744326.479632
37856,1680744326.479668
37860,1680744326.4808772
38026,1680744326.487529
38331,1680744326.500282
38557,1680744326.508648
38668,1680744326.508681
38777,1680744326.5129442
38802,1680744326.5129669
38900,1680744326.515413
39233,1680744326.530568
39268,1680744326.530609
39403,1680744326.535104
39424,1680744326.5351522
39558,1680744326.538293
39576,1680744326.538327
39685,1680744326.5457978
39693,1680744326.545841
39849,1680744326.548008
39881,1680744326.550078
40020,1680744326.556513
40033,1680744326.556554
40068,1680744326.556597
40075,1680744326.556638
40176,1680744326.5583072
40230,1680744326.56146
40242,1680744326.561495
40347,1680744326.564724
40404,1680744326.567073
40521,1680744326.5732229
40695,1680744326.577667
40885,1680744326.5915189
40890,1680744326.591543
40909,1680744326.591594
40936,1680744326.591638
41103,1680744326.591702
41150,1680744326.592293
41181,1680744326.593913
41341,1680744326.601614
41384,1680744326.601643
41418,1680744326.601683
41635,1680744326.608882
41755,1680744326.6133509
41898,1680744326.6176379
41904,1680744326.617685
41921,1680744326.619786
41985,1680744326.621973
42313,1680744326.6367738
42329,1680744326.636798
42491,1680744326.640934
42533,1680744326.6409652
42631,1680744326.6430001
42754,1680744326.649459
42943,1680744326.653513
43089,1680744326.6577358
43062,1680744326.65981
43124,1680744326.659843
43224,1680744326.664232
43241,1680744326.664257
43382,1680744326.67054
43412,1680744326.670579
43502,1680744326.670635
43890,1680744326.6873229
43904,1680744326.687347
43924,1680744326.687385
44031,1680744326.689557
44170,1680744326.69574
44252,1680744326.695783
44260,1680744326.6969469
44363,1680744326.703382
44455,1680744326.703418
44629,1680744326.71062
44674,1680744326.7106528
44745,1680744326.713022
44977,1680744326.727751
45038,1680744326.7277849
45115,1680744326.727836
45123,1680744326.727873
45150,1680744326.7279081
45166,1680744326.727969
45392,1680744326.736303
45482,1680744326.740385
45884,1680744326.753772
46000,1680744326.761963
46162,1680744326.761997
46227,1680744326.7620502
46250,1680744326.764243
46299,1680744326.764291
46367,1680744326.7678652
46486,1680744326.774248
46520,1680744326.774272
46570,1680744326.774317
46717,1680744326.782022
46908,1680744326.786304
46887,1680744326.7884212
46940,1680744326.788451
47107,1680744326.792636
47173,1680744326.796779
47177,1680744326.796812
47300,1680744326.798879
47365,1680744326.800935
47513,1680744326.807334
47559,1680744326.807358
47733,1680744326.81393
47926,1680744326.826884
47948,1680744326.826915
47995,1680744326.8269749
48047,1680744326.827038
48132,1680744326.8270788
48284,1680744326.835254
48472,1680744326.83935
48495,1680744326.839382
48535,1680744326.8414972
48696,1680744326.848153
48901,1680744326.852603
48930,1680744326.8568552
49348,1680744326.869238
49459,1680744326.878002
49735,1680744326.8873641
49820,1680744326.887389
49835,1680744326.8874261
49873,1680744326.8874712
49933,1680744326.888581
50111,1680744326.8957791
50147,1680744326.895812
50384,1680744326.910516
50559,1680744326.910549
50607,1680744326.910623
50650,1680744326.912788
50828,1680744326.9198349
50895,1680744326.923917
51019,1680744326.92396
51084,1680744326.927092
51120,1680744326.929197
51122,1680744326.929232
51148,1680744326.92927
51197,1680744326.930918
51288,1680744326.934502
51303,1680744326.934536
51448,1680744326.941747
51454,1680744326.941781
51585,1680744326.943823
51852,1680744326.95873
51929,1680744326.958775
52002,1680744326.958821
52051,1680744326.958868
52270,1680744326.966893
52285,1680744326.971117
52337,1680744326.971156
52504,1680744326.977412
52579,1680744326.9774551
52637,1680744326.9795709
52672,1680744326.982039
52698,1680744326.982077
52972,1680744326.990546
52993,1680744326.9946098
53031,1680744326.994644
53053,1680744326.994686
53181,1680744326.997994
53282,1680744327.004351
53394,1680744327.004392
53495,1680744327.011123
53578,1680744327.011148
53611,1680744327.013271
53623,1680744327.0133288
53832,1680744327.021045
53852,1680744327.02107
53936,1680744327.023186
53942,1680744327.0252612
54137,1680744327.0316942
54248,1680744327.036692
54307,1680744327.036715
54350,1680744327.038799
54370,1680744327.038833
54443,1680744327.0419059
54468,1680744327.041952
54522,1680744327.045187
54661,1680744327.0520499
54731,1680744327.052096
54903,1680744327.058683
54956,1680744327.058727
55100,1680744327.0652428
55105,1680744327.065279
55120,1680744327.065335
55288,1680744327.0734
55310,1680744327.0734441
55420,1680744327.075525
55497,1680744327.077593
55625,1680744327.084214
55634,1680744327.084245
55652,1680744327.084289
55755,1680744327.089879
55796,1680744327.089918
55815,1680744327.0899782
55901,1680744327.092124
55973,1680744327.094219
56100,1680744327.100766
56306,1680744327.1048691
56465,1680744327.11711
56621,1680744327.117148
56666,1680744327.117183
56691,1680744327.1172469
56702,1680744327.1185641
56729,1680744327.119688
56768,1680744327.120877
56801,1680744327.121989
56906,1680744327.12523
56920,1680744327.12732
57180,1680744327.1428092
57330,1680744327.1428428
57394,1680744327.1428921
57397,1680744327.142944
57517,1680744327.146111
57713,1680744327.1527832
57745,1680744327.156995
57861,1680744327.161279
57907,1680744327.161302
57915,1680744327.1613572
57981,1680744327.162441
58108,1680744327.169891
58220,1680744327.169936
58358,1680744327.176265
58388,1680744327.1763022
58423,1680744327.17836
58456,1680744327.17841
58603,1680744327.185743
58624,1680744327.185775
58849,1680744327.1923342
58857,1680744327.192371
58901,1680744327.194529
58975,1680744327.196586
58986,1680744327.196618
58989,1680744327.1966689
59092,1680744327.2012942
59284,1680744327.207482
59317,1680744327.207516
59331,1680744327.207566
59601,1680744327.223459
59645,1680744327.223499
59665,1680744327.223579
59668,1680744327.2236218
59679,1680744327.223686
59693,1680744327.2237399
59824,1680744327.22462
59864,1680744327.2262452
59966,1680744327.229377
60080,1680744327.2358642
60339,1680744327.248356
60475,1680744327.2483919
60549,1680744327.248467
60745,1680744327.255143
60772,1680744327.259469
60894,1680744327.263662
61102,1680744327.268675
61164,1680744327.2727702
61385,1680744327.276921
61509,1680744327.2811992
61529,1680744327.2856472
61611,1680744327.285679
61645,1680744327.28774
61677,1680744327.287789
61696,1680744327.2878342
61888,1680744327.295698
62313,1680744327.3086138
62386,1680744327.317058
62511,1680744327.3170822
62584,1680744327.317118
62625,1680744327.3192189
62667,1680744327.321296
62731,1680744327.323568
62748,1680744327.32362
62750,1680744327.323661
62785,1680744327.3243709
62798,1680744327.324959
62892,1680744327.328628
62914,1680744327.328664
62929,1680744327.329865
63217,1680744327.345818
63370,1680744327.345842
63382,1680744327.345886
63473,1680744327.3504949
63500,1680744327.350527
63634,1680744327.354773
63690,1680744327.354833
63766,1680744327.361127
63778,1680744327.361171
63945,1680744327.363332
64004,1680744327.3655128
64024,1680744327.3676028
64172,1680744327.373774
64245,1680744327.3738089
64251,1680744327.373848
64381,1680744327.381233
64520,1680744327.3853471
64599,1680744327.38538
64609,1680744327.3854258
64708,1680744327.3892748
64951,1680744327.404542
65209,1680744327.412653
65227,1680744327.4126852
65332,1680744327.4127202
65335,1680744327.412756
65360,1680744327.413131
65436,1680744327.4132018
65456,1680744327.413811
65573,1680744327.425162
198,1680744327.440162
295,1680744327.440214
375,1680744327.440282
481,1680744327.4513779
491,1680744327.451452
785,1680744327.477379
922,1680744327.4774258
1043,1680744327.484876
1071,1680744327.485118
1101,1680744327.4851892
1395,1680744327.512922
1401,1680744327.5129821
1852,1680744327.535448
1868,1680744327.535506
1890,1680744327.5355551
2227,1680744327.561127
2332,1680744327.5611851
2422,1680744327.561248
2433,1680744327.561316
2549,1680744327.566771
2657,1680744327.577535
2709,1680744327.577586
2831,1680744327.581442
2984,1680744327.592885
3052,1680744327.6005828
3165,1680744327.607836
3366,1680744327.6152341
3414,1680744327.622622
3501,1680744327.6226869
3627,1680744327.633398
3677,1680744327.63346
3834,1680744327.6443489
3851,1680744327.644414
4080,1680744327.6564429
4093,1680744327.6564941
4113,1680744327.660254
4154,1680744327.660316
4222,1680744327.6660118
4361,1680744327.676834
4483,1680744327.6844878
4535,1680744327.6845329
4551,1680744327.684601
4638,1680744327.6899211
4892,1680744327.71529
4894,1680744327.715353
4906,1680744327.715434
4937,1680744327.715501
5137,1680744327.717818
5158,1680744327.71786
5209,1680744327.719548
5211,1680744327.7196102
5313,1680744327.7233899
5441,1680744327.729505
5549,1680744327.733901
5555,1680744327.733925
5566,1680744327.7339609
5672,1680744327.735035
5683,1680744327.736068
5821,1680744327.743225
5857,1680744327.743258
5942,1680744327.7453399
6011,1680744327.747433
6160,1680744327.754045
6190,1680744327.75407
6253,1680744327.754123
6324,1680744327.757246
6373,1680744327.7592719
6543,1680744327.7660182
6644,1680744327.770535
6729,1680744327.770577
6805,1680744327.776746
6959,1680744327.780858
7053,1680744327.7809122
7445,1680744327.79597
7499,1680744327.796007
8016,1680744327.826143
8030,1680744327.826168
8146,1680744327.8262131
8277,1680744327.826257
8483,1680744327.832744
8525,1680744327.832769
8588,1680744327.832821
8673,1680744327.836024
9043,1680744327.850243
9164,1680744327.858933
9418,1680744327.868033
9531,1680744327.8680582
9586,1680744327.868096
9624,1680744327.868129
10038,1680744327.884209
10087,1680744327.884236
10136,1680744327.888522
10180,1680744327.888563
10243,1680744327.8886049
10289,1680744327.891736
10373,1680744327.8938382
10471,1680744327.895913
10506,1680744327.89802
10584,1680744327.90003
10591,1680744327.900073
10598,1680744327.900119
10604,1680744327.900154
10609,1680744327.9004831
10640,1680744327.901844
10695,1680744327.905289
10919,1680744327.911447
11112,1680744327.924279
11183,1680744327.924305
11265,1680744327.92435
11280,1680744327.92441
11336,1680744327.924972
11721,1680744327.941452
11731,1680744327.9414752
11848,1680744327.94561
11987,1680744327.950133
12048,1680744327.9501572
12134,1680744327.952468
12332,1680744327.958606
12551,1680744327.970965
12711,1680744327.971021
12768,1680744327.9752471
12800,1680744327.9752991
12842,1680744327.975331
12866,1680744327.976456
12892,1680744327.9764962
12987,1680744327.980397
13405,1680744327.9954822
13435,1680744327.9955258
13506,1680744328.0000498
13608,1680744328.00405
13620,1680744328.004083
13847,1680744328.0102248
14280,1680744328.0233128
14323,1680744328.03153
14374,1680744328.031569
14554,1680744328.039765
14672,1680744328.039798
14839,1680744328.0478342
14862,1680744328.047866
14878,1680744328.047936
14885,1680744328.0479748
15132,1680744328.051605
15160,1680744328.052716
15182,1680744328.052759
15194,1680744328.053397
15334,1680744328.0611572
15363,1680744328.061194
15396,1680744328.0612411
15664,1680744328.073361
15811,1680744328.081695
15830,1680744328.0817258
16038,1680744328.08176
16064,1680744328.0842319
16165,1680744328.086802
16482,1680744328.101748
16502,1680744328.101772
16650,1680744328.10589
16695,1680744328.105921
16716,1680744328.105972
16983,1680744328.121848
16988,1680744328.121873
17205,1680744328.121917
17243,1680744328.123966
17258,1680744328.124012
17296,1680744328.124613
17325,1680744328.1256618
17328,1680744328.125695
17631,1680744328.142453
17830,1680744328.142477
17861,1680744328.146624
17988,1680744328.150992
17994,1680744328.151028
18072,1680744328.151063
18169,1680744328.154377
18176,1680744328.154407
18235,1680744328.157729
18250,1680744328.157753
18422,1680744328.165238
18478,1680744328.165268
18916,1680744328.179764
18982,1680744328.188294
19021,1680744328.188326
19218,1680744328.1926148
19259,1680744328.192663
19304,1680744328.192686
19374,1680744328.193727
19402,1680744328.194784
19428,1680744328.195841
19431,1680744328.1958752
19491,1680744328.20047
19673,1680744328.2065852
19682,1680744328.206631
19985,1680744328.221652
