Sequence_number,timestamp
29227,1680744321.5347729
29447,1680744321.541157
29452,1680744321.541174
29510,1680744321.5452712
29513,1680744321.545283
29595,1680744321.548773
29597,1680744321.548785
29670,1680744321.552227
29719,1680744321.554285
29810,1680744321.556386
29815,1680744321.556402
29928,1680744321.559844
30048,1680744321.564299
30057,1680744321.564321
30129,1680744321.568618
30143,1680744321.568647
30481,1680744321.577955
30546,1680744321.578059
30645,1680744321.578211
30863,1680744321.588428
31027,1680744321.59693
31071,1680744321.597006
31160,1680744321.597143
31361,1680744321.607827
31456,1680744321.61184
31583,1680744321.616477
31619,1680744321.6165388
31715,1680744321.6206982
31726,1680744321.620723
31762,1680744321.622818
31812,1680744321.623889
31925,1680744321.628222
31989,1680744321.6283252
32045,1680744321.628416
32069,1680744321.632736
32100,1680744321.633858
32398,1680744321.642197
32581,1680744321.642466
32588,1680744321.642483
32600,1680744321.6507761
32684,1680744321.6528661
32796,1680744321.6570501
32948,1680744321.6614301
33216,1680744321.670505
33230,1680744321.670536
33261,1680744321.670589
33303,1680744321.6706612
33440,1680744321.678787
33520,1680744321.681013
33554,1680744321.6834
33643,1680744321.6855822
33747,1680744321.689698
34252,1680744321.699005
34342,1680744321.70702
34556,1680744321.715421
34557,1680744321.715431
34705,1680744321.7156532
34736,1680744321.715708
34801,1680744321.725507
34813,1680744321.725534
35141,1680744321.7355242
35191,1680744321.735608
35202,1680744321.735632
35305,1680744321.735786
35312,1680744321.7358038
35427,1680744321.745575
35441,1680744321.7456052
35595,1680744321.751174
35706,1680744321.755363
35843,1680744321.759434
35890,1680744321.759516
35912,1680744321.759555
35937,1680744321.763902
35942,1680744321.763919
36093,1680744321.768857
36112,1680744321.768894
36205,1680744321.769038
36236,1680744321.773064
36386,1680744321.777301
36413,1680744321.7773492
36477,1680744321.78163
36558,1680744321.7840278
36578,1680744321.784068
36670,1680744321.7872782
36718,1680744321.7893708
36742,1680744321.789415
36759,1680744321.7914
36889,1680744321.7955809
36946,1680744321.795669
37114,1680744321.802249
37292,1680744321.8063629
37318,1680744321.80641
37443,1680744321.8125608
37553,1680744321.817677
37595,1680744321.817748
37808,1680744321.824012
38028,1680744321.832683
38056,1680744321.832737
38194,1680744321.832951
38215,1680744321.832991
38331,1680744321.844548
38392,1680744321.844646
38410,1680744321.844682
38473,1680744321.849104
38558,1680744321.8512352
38591,1680744321.853228
38605,1680744321.853257
38649,1680744321.855316
38807,1680744321.8595042
39199,1680744321.868914
39223,1680744321.868958
39273,1680744321.869039
39301,1680744321.877374
39375,1680744321.879532
39600,1680744321.8845701
39756,1680744321.892828
39851,1680744321.8929741
39927,1680744321.8930938
40032,1680744321.9016
40037,1680744321.9016151
40220,1680744321.906851
40306,1680744321.910913
40391,1680744321.9110441
40406,1680744321.915103
40505,1680744321.917244
40548,1680744321.919282
40563,1680744321.9193118
40617,1680744321.921556
40803,1680744321.925838
40852,1680744321.929894
41146,1680744321.939103
41472,1680744321.947548
41669,1680744321.9562528
41679,1680744321.956277
41791,1680744321.956445
41822,1680744321.9564989
41906,1680744321.966107
41974,1680744321.9683259
42016,1680744321.968395
42254,1680744321.9737191
42268,1680744321.977705
42310,1680744321.977777
42402,1680744321.9819908
42437,1680744321.982049
42681,1680744321.991403
42683,1680744321.991415
42756,1680744321.991528
42789,1680744321.9915829
42870,1680744321.991709
42918,1680744321.991786
43038,1680744322.002524
43089,1680744322.0046191
43141,1680744322.006807
43333,1680744322.010934
43491,1680744322.015266
43666,1680744322.023633
43682,1680744322.023663
43749,1680744322.023768
43799,1680744322.02385
44141,1680744322.040149
44341,1680744322.0404449
44360,1680744322.040481
44450,1680744322.050619
44590,1680744322.054705
44972,1680744322.063094
44990,1680744322.0631309
45113,1680744322.071499
45174,1680744322.0715961
45229,1680744322.075663
45439,1680744322.0798862
45453,1680744322.084878
45506,1680744322.084964
45565,1680744322.085057
45729,1680744322.092233
45762,1680744322.0922902
45956,1680744322.098748
45974,1680744322.098784
46064,1680744322.1053581
46236,1680744322.109691
46308,1680744322.109805
46437,1680744322.116299
46449,1680744322.1163251
46564,1680744322.120639
46575,1680744322.122626
46613,1680744322.122689
46649,1680744322.124744
46755,1680744322.126955
46763,1680744322.128916
46874,1680744322.131199
46929,1680744322.133238
47465,1680744322.150927
47505,1680744322.150995
47625,1680744322.151178
47640,1680744322.1512089
47684,1680744322.1512809
47695,1680744322.151306
47851,1680744322.151538
47867,1680744322.151569
47895,1680744322.151617
48115,1680744322.1723142
48211,1680744322.176393
48214,1680744322.176407
48237,1680744322.176448
48294,1680744322.180539
48337,1680744322.1817422
48444,1680744322.1838489
48450,1680744322.183866
48525,1680744322.187325
48754,1680744322.195503
48819,1680744322.195605
48895,1680744322.195723
49207,1680744322.210721
49344,1680744322.2109299
49426,1680744322.211055
49689,1680744322.225905
49767,1680744322.2260292
49790,1680744322.226072
49803,1680744322.2260978
50109,1680744322.2381299
50151,1680744322.242103
50575,1680744322.250635
50642,1680744322.258572
50675,1680744322.258629
50691,1680744322.2586591
50708,1680744322.258692
50746,1680744322.258754
50752,1680744322.25877
50882,1680744322.2589629
50900,1680744322.268148
50910,1680744322.268173
51084,1680744322.272804
51167,1680744322.276821
51352,1680744322.281213
51426,1680744322.285577
51448,1680744322.2856178
51609,1680744322.289925
51647,1680744322.291987
51681,1680744322.294059
51714,1680744322.294115
51770,1680744322.2962
52077,1680744322.305111
52256,1680744322.3131788
52640,1680744322.321902
52768,1680744322.33004
52801,1680744322.330104
52988,1680744322.330378
53021,1680744322.338569
53084,1680744322.340801
53147,1680744322.342871
53252,1680744322.345089
53390,1680744322.35011
53733,1680744322.3588018
53856,1680744322.367243
53861,1680744322.367261
54010,1680744322.367529
54123,1680744322.375745
54302,1680744322.3802261
54326,1680744322.3802712
54669,1680744322.390826
54876,1680744322.399071
55011,1680744322.3992739
55013,1680744322.399285
55070,1680744322.407638
55094,1680744322.407682
55107,1680744322.407709
55122,1680744322.4077382
55196,1680744322.411663
55274,1680744322.4138
55394,1680744322.418983
55423,1680744322.419034
55450,1680744322.419083
55717,1680744322.426431
55740,1680744322.4305122
55815,1680744322.430628
55851,1680744322.430687
56179,1680744322.442559
56189,1680744322.442583
56208,1680744322.4426188
56371,1680744322.451206
56495,1680744322.4552991
56547,1680744322.455384
56618,1680744322.459423
56633,1680744322.459454
56785,1680744322.4648051
56827,1680744322.464874
56838,1680744322.464899
57005,1680744322.47244
57256,1680744322.4807198
57421,1680744322.480968
57913,1680744322.50242
58136,1680744322.5027468
58254,1680744322.5029278
58365,1680744322.503097
58407,1680744322.519061
58600,1680744322.523257
58719,1680744322.5276039
58928,1680744322.536224
58972,1680744322.536296
59240,1680744322.5447328
59325,1680744322.5490618
59349,1680744322.54911
59435,1680744322.553374
59504,1680744322.555457
59520,1680744322.555489
59551,1680744322.5575402
59635,1680744322.5597591
59722,1680744322.5621471
59730,1680744322.562169
59779,1680744322.565481
59805,1680744322.565535
60078,1680744322.5753548
60132,1680744322.575444
60203,1680744322.5755541
60337,1680744322.5836658
60345,1680744322.5836859
60452,1680744322.586879
60543,1680744322.5910442
60556,1680744322.591071
60625,1680744322.591178
60731,1680744322.59658
60751,1680744322.596619
60902,1680744322.602165
61063,1680744322.606682
61289,1680744322.615075
61320,1680744322.615146
61403,1680744322.6152918
61479,1680744322.615413
61534,1680744322.624555
61597,1680744322.626584
61624,1680744322.626637
61763,1680744322.632041
61764,1680744322.632051
61970,1680744322.638368
61998,1680744322.6384158
62170,1680744322.644798
62245,1680744322.644916
62298,1680744322.6491158
62313,1680744322.6491551
62423,1680744322.654526
62450,1680744322.654573
62579,1680744322.658725
62881,1680744322.667128
63146,1680744322.675735
63184,1680744322.6758
63470,1680744322.6887832
63638,1680744322.6890361
63864,1680744322.701708
63951,1680744322.701844
64188,1680744322.7106402
64224,1680744322.714818
64254,1680744322.7148721
64260,1680744322.714889
64324,1680744322.7149901
64367,1680744322.719811
64522,1680744322.724077
64557,1680744322.724137
64606,1680744322.7242172
64618,1680744322.728197
65095,1680744322.7370272
65130,1680744322.745255
65132,1680744322.745266
65308,1680744322.745528
65378,1680744322.754206
68,1680744322.7607129
208,1680744322.760919
309,1680744322.775862
340,1680744322.775918
437,1680744322.784231
528,1680744322.791224
541,1680744322.791251
549,1680744322.7912698
1108,1680744322.811713
1119,1680744322.811738
1274,1680744322.834432
1297,1680744322.834476
1456,1680744322.8347142
1521,1680744322.849162
2151,1680744322.879261
2156,1680744322.879277
2205,1680744322.879355
2387,1680744322.8796248
2411,1680744322.879668
2584,1680744322.9108539
2585,1680744322.9108648
2607,1680744322.9109051
2624,1680744322.914475
2709,1680744322.917454
2897,1680744322.9246972
2919,1680744322.924738
2925,1680744322.924754
3274,1680744322.944918
3278,1680744322.9449332
3547,1680744322.9678001
3608,1680744322.9678988
3634,1680744322.967946
3767,1680744322.968143
3876,1680744322.984352
3925,1680744322.987968
4072,1680744322.9953501
4083,1680744322.9953752
4136,1680744322.99546
4182,1680744323.004832
4482,1680744323.017743
4508,1680744323.017792
4777,1680744323.0259898
4945,1680744323.03443
4995,1680744323.034515
5035,1680744323.034582
5080,1680744323.034655
5129,1680744323.034734
5152,1680744323.034774
5157,1680744323.034789
5380,1680744323.047072
5469,1680744323.051301
5527,1680744323.0513978
5579,1680744323.0514848
5589,1680744323.05565
5654,1680744323.057771
5713,1680744323.05982
5723,1680744323.059843
5843,1680744323.0630422
5850,1680744323.06306
6027,1680744323.0692868
6122,1680744323.073267
6350,1680744323.081856
6388,1680744323.081919
6532,1680744323.082134
6698,1680744323.0927181
6791,1680744323.092862
7157,1680744323.1044009
7167,1680744323.104425
7425,1680744323.117664
7435,1680744323.11771
7455,1680744323.117779
7481,1680744323.11786
7510,1680744323.1179562
7511,1680744323.117972
7599,1680744323.1182132
7826,1680744323.1317708
8229,1680744323.14044
8240,1680744323.140466
8245,1680744323.140481
8302,1680744323.1485498
8346,1680744323.151155
8361,1680744323.1511848
8370,1680744323.1512058
8713,1680744323.161459
8750,1680744323.161528
8779,1680744323.16158
8781,1680744323.16159
8823,1680744323.1616588
8855,1680744323.1617122
8939,1680744323.1716108
8992,1680744323.173772
9035,1680744323.173843
9050,1680744323.17596
9260,1680744323.180296
9640,1680744323.18969
9799,1680744323.197829
9800,1680744323.19787
9987,1680744323.207115
10010,1680744323.20716
10110,1680744323.2112389
10251,1680744323.215725
10364,1680744323.2200341
10431,1680744323.2201421
10470,1680744323.2247198
10635,1680744323.2290418
10646,1680744323.229068
10948,1680744323.240432
11101,1680744323.240661
11221,1680744323.2491221
11335,1680744323.2534652
11620,1680744323.261983
11621,1680744323.261993
11753,1680744323.262191
11871,1680744323.272942
12050,1680744323.277118
12295,1680744323.285663
12310,1680744323.285693
12327,1680744323.285726
12369,1680744323.285794
12374,1680744323.2858088
12378,1680744323.2858229
12457,1680744323.285943
12535,1680744323.295383
12567,1680744323.2964869
12673,1680744323.299453
12677,1680744323.2994711
12711,1680744323.301708
12831,1680744323.3059998
13008,1680744323.3102531
13029,1680744323.310295
13076,1680744323.31443
13151,1680744323.316885
13643,1680744323.325726
13664,1680744323.3340852
13698,1680744323.334143
13808,1680744323.3343098
13845,1680744323.3343732
14009,1680744323.345702
14012,1680744323.345715
14016,1680744323.345728
14223,1680744323.353481
14227,1680744323.3534951
14295,1680744323.3536031
14303,1680744323.3536232
14466,1680744323.361408
14521,1680744323.3614972
14532,1680744323.361521
14693,1680744323.368835
14697,1680744323.3688488
14720,1680744323.36889
14772,1680744323.368973
14827,1680744323.37301
14855,1680744323.3741188
14903,1680744323.37519
14930,1680744323.376271
14992,1680744323.378571
15072,1680744323.380665
15147,1680744323.383032
15208,1680744323.385211
15370,1680744323.3893068
15383,1680744323.3893352
15384,1680744323.389343
15386,1680744323.389353
15420,1680744323.3936052
15667,1680744323.4020329
15669,1680744323.402045
15852,1680744323.4023192
15978,1680744323.410347
16299,1680744323.4194078
16313,1680744323.4194381
16334,1680744323.419477
16374,1680744323.419542
16512,1680744323.429033
16599,1680744323.433524
16653,1680744323.43361
16655,1680744323.433621
16721,1680744323.437682
16965,1680744323.441992
16984,1680744323.446013
17057,1680744323.4461272
17148,1680744323.45054
17509,1680744323.45918
17641,1680744323.4676008
17725,1680744323.467732
17810,1680744323.4678621
17987,1680744323.477931
18005,1680744323.477967
18275,1680744323.488595
18330,1680744323.4886851
18413,1680744323.488814
18631,1680744323.4997928
18638,1680744323.499815
18701,1680744323.5040698
18824,1680744323.506196
18830,1680744323.508245
18859,1680744323.508296
18864,1680744323.508311
18912,1680744323.510931
18943,1680744323.5119581
18965,1680744323.511998
19014,1680744323.513684
19050,1680744323.5148952
19138,1680744323.517365
19139,1680744323.517375
19273,1680744323.5227652
19465,1680744323.527225
19521,1680744323.531449
19588,1680744323.531557
19591,1680744323.531569
19608,1680744323.531605
19894,1680744323.5435982
20005,1680744323.543774
20065,1680744323.5438669
20175,1680744323.552078
20513,1680744323.560797
20582,1680744323.560905
20618,1680744323.560967
20644,1680744323.569673
20857,1680744323.57388
20893,1680744323.577806
20923,1680744323.57786
20971,1680744323.577939
21107,1680744323.583586
21395,1680744323.592142
21481,1680744323.592275
21565,1680744323.6007419
21566,1680744323.600752
21861,1680744323.606998
21912,1680744323.611012
21995,1680744323.611139
22122,1680744323.617377
22217,1680744323.6214159
22239,1680744323.6214552
22519,1680744323.6282492
23360,1680744323.6457212
23375,1680744323.6457548
23443,1680744323.662185
23466,1680744323.6622279
23761,1680744323.6710029
23868,1680744323.675057
23900,1680744323.675113
23922,1680744323.6751528
24027,1680744323.680379
24119,1680744323.684459
24147,1680744323.684509
24187,1680744323.684577
24279,1680744323.6896598
24309,1680744323.689712
24377,1680744323.6931782
24378,1680744323.6931891
24473,1680744323.6964831
24851,1680744323.705993
24978,1680744323.714083
25209,1680744323.714426
25253,1680744323.722742
25363,1680744323.727092
25703,1680744323.735548
25731,1680744323.735599
25773,1680744323.735669
25798,1680744323.735713
25845,1680744323.735788
26089,1680744323.747547
26102,1680744323.751862
26200,1680744323.752015
26251,1680744323.756038
26567,1680744323.764818
26781,1680744323.773738
26794,1680744323.773765
26855,1680744323.773862
26893,1680744323.7739258
26896,1680744323.77394
26924,1680744323.773988
27033,1680744323.783263
27338,1680744323.791638
27347,1680744323.79166
27395,1680744323.791737
27615,1680744323.802149
27801,1680744323.8063202
27870,1680744323.810518
28065,1680744323.814872
28116,1680744323.819146
28143,1680744323.8191948
28243,1680744323.823265
28478,1680744323.827745
29024,1680744323.8446999
29050,1680744323.844749
29060,1680744323.844772
29148,1680744323.844905
29154,1680744323.844921
29278,1680744323.8451111
29307,1680744323.845161
29308,1680744323.84517
29340,1680744323.8452249
29624,1680744323.866368
29716,1680744323.870454
29986,1680744323.87964
30037,1680744323.8797262
30120,1680744323.8798552
30150,1680744323.888177
30306,1680744323.892493
30320,1680744323.892522
30433,1680744323.897096
30443,1680744323.897121
30583,1680744323.902922
30721,1680744323.907041
30749,1680744323.9070919
30772,1680744323.907134
30849,1680744323.911315
30867,1680744323.912349
30875,1680744323.912369
30880,1680744323.912383
30956,1680744323.91553
30975,1680744323.9155872
31030,1680744323.91783
31126,1680744323.920099
31164,1680744323.922168
31425,1680744323.930608
31439,1680744323.930639
31636,1680744323.930929
31690,1680744323.939787
31868,1680744323.944065
31900,1680744323.9482188
31991,1680744323.9483619
32130,1680744323.9550788
32162,1680744323.955138
32405,1680744323.961442
32424,1680744323.9658098
32481,1680744323.965906
32502,1680744323.965947
32546,1680744323.970301
32672,1680744323.9745212
32972,1680744323.9831219
32998,1680744323.983171
33071,1680744323.983285
33089,1680744323.98332
33590,1680744323.999639
33766,1680744324.008003
33986,1680744324.016455
34418,1680744324.024884
34474,1680744324.033591
34498,1680744324.0336351
34508,1680744324.033659
34620,1680744324.033827
34658,1680744324.03389
34738,1680744324.043468
34753,1680744324.043498
34841,1680744324.046776
34941,1680744324.048888
34963,1680744324.050909
35189,1680744324.055369
35453,1680744324.063941
35487,1680744324.064002
35578,1680744324.06414
35630,1680744324.0722601
35635,1680744324.072277
35655,1680744324.072314
35716,1680744324.075965
35738,1680744324.076007
35748,1680744324.0760288
36078,1680744324.086853
36273,1680744324.094971
36469,1680744324.095264
36481,1680744324.095291
36526,1680744324.1042361
36563,1680744324.1043
36742,1680744324.109736
36751,1680744324.109758
36896,1680744324.116333
36954,1680744324.1164281
36984,1680744324.11648
37039,1680744324.121655
37084,1680744324.1217291
37186,1680744324.124901
37213,1680744324.1270201
37247,1680744324.127079
37290,1680744324.129172
37486,1680744324.13397
37487,1680744324.1339798
37542,1680744324.138038
37548,1680744324.138054
37567,1680744324.138089
37624,1680744324.141242
37713,1680744324.14342
37722,1680744324.145333
37741,1680744324.145375
37968,1680744324.151351
37973,1680744324.151367
38117,1680744324.1574779
38228,1680744324.161569
38338,1680744324.165969
38353,1680744324.166004
38464,1680744324.170709
38587,1680744324.174923
38684,1680744324.1789382
38861,1680744324.18424
38929,1680744324.1843479
39199,1680744324.194535
39210,1680744324.1945589
39212,1680744324.1945689
39246,1680744324.194628
39263,1680744324.1946619
39274,1680744324.194685
39318,1680744324.194755
39352,1680744324.194813
39445,1680744324.204642
39488,1680744324.2067058
39497,1680744324.206728
39560,1680744324.208891
39600,1680744324.209974
39659,1680744324.212057
39834,1680744324.2173388
39859,1680744324.217387
39927,1680744324.221555
39986,1680744324.223656
40002,1680744324.223688
40296,1680744324.2335548
40572,1680744324.241906
40618,1680744324.241984
40630,1680744324.24201
40679,1680744324.242089
40734,1680744324.2421749
40782,1680744324.2512078
40794,1680744324.251234
40906,1680744324.2538629
40921,1680744324.255884
40959,1680744324.255948
40994,1680744324.257994
41064,1680744324.2601228
41239,1680744324.264438
41370,1680744324.268556
41611,1680744324.277132
41612,1680744324.277142
41659,1680744324.277219
41851,1680744324.285887
41904,1680744324.287939
42218,1680744324.2963352
42313,1680744324.29648
42362,1680744324.296591
42379,1680744324.2966259
42417,1680744324.305196
43001,1680744324.3219872
43022,1680744324.322029
43163,1680744324.322238
43171,1680744324.322258
43253,1680744324.3223848
43303,1680744324.3224661
43701,1680744324.3471549
43909,1680744324.3474638
44102,1680744324.360245
44115,1680744324.3602738
44162,1680744324.360352
44172,1680744324.3603761
44276,1680744324.3605309
44368,1680744324.370728
44372,1680744324.370743
44665,1680744324.3801868
44707,1680744324.380258
44827,1680744324.380436
44960,1680744324.3904698
44988,1680744324.390521
45033,1680744324.390594
45198,1680744324.3980548
45323,1680744324.4024801
45481,1680744324.4070919
45501,1680744324.40713
45610,1680744324.411219
45739,1680744324.415749
45776,1680744324.41585
45895,1680744324.42206
46023,1680744324.426304
46100,1680744324.4264262
46307,1680744324.43331
46399,1680744324.437614
46588,1680744324.4459038
46596,1680744324.445927
46597,1680744324.4459362
46742,1680744324.4461498
46784,1680744324.446218
46845,1680744324.4545732
46881,1680744324.455702
46893,1680744324.455728
46938,1680744324.457404
47075,1680744324.461576
47138,1680744324.4616761
47298,1680744324.4680278
47524,1680744324.476515
47872,1680744324.485172
47937,1680744324.4852748
47942,1680744324.48529
47946,1680744324.485303
48016,1680744324.49323
48108,1680744324.49538
48276,1680744324.4996312
48649,1680744324.508466
48706,1680744324.508557
48718,1680744324.517211
49021,1680744324.525559
49057,1680744324.525621
49087,1680744324.525672
49137,1680744324.525752
49288,1680744324.535391
49371,1680744324.5376809
49376,1680744324.537696
49488,1680744324.5431921
49547,1680744324.543286
49578,1680744324.5433412
49605,1680744324.543387
49869,1680744324.555873
49973,1680744324.556032
50009,1680744324.556093
50161,1680744324.564234
50274,1680744324.568331
50360,1680744324.572823
50383,1680744324.5728798
50414,1680744324.5729332
50443,1680744324.5729861
50450,1680744324.573004
50495,1680744324.577135
50503,1680744324.577156
50580,1680744324.5795891
50689,1680744324.584648
50799,1680744324.5848188
50919,1680744324.590857
51014,1680744324.594887
51109,1680744324.5950332
51291,1680744324.601614
51293,1680744324.6016252
51318,1680744324.601671
51405,1680744324.6071
51448,1680744324.609317
51508,1680744324.611428
51765,1680744324.620146
51783,1680744324.620181
51866,1680744324.6203089
51972,1680744324.620468
51977,1680744324.6204832
52147,1680744324.6323142
52148,1680744324.632323
52315,1680744324.638483
52341,1680744324.638529
52525,1680744324.645199
53070,1680744324.662574
53086,1680744324.6626072
53259,1680744324.66286
53307,1680744324.6629372
53374,1680744324.663043
53409,1680744324.663102
53545,1680744324.680448
53620,1680744324.683298
54112,1680744324.692588
54160,1680744324.7010639
54300,1680744324.701277
54361,1680744324.7013729
54378,1680744324.709569
54536,1680744324.713942
54610,1680744324.714059
54766,1680744324.720305
54932,1680744324.7244842
55054,1680744324.728499
55279,1680744324.7370298
55335,1680744324.73712
55342,1680744324.737138
55361,1680744324.737173
55495,1680744324.746745
55825,1680744324.755784
55893,1680744324.755889
55917,1680744324.7559319
56061,1680744324.764135
56094,1680744324.766485
56216,1680744324.770661
56286,1680744324.7707698
56336,1680744324.774775
56340,1680744324.774789
56371,1680744324.774842
56646,1680744324.78495
56677,1680744324.785003
56697,1680744324.7850392
56769,1680744324.7851489
56831,1680744324.785245
56939,1680744324.794941
57006,1680744324.797055
57248,1680744324.801684
57249,1680744324.80556
57387,1680744324.809943
57390,1680744324.809956
57503,1680744324.81013
57514,1680744324.8144882
57673,1680744324.819015
57714,1680744324.819086
57783,1680744324.823286
57813,1680744324.823338
57941,1680744324.828562
57962,1680744324.8286002
57970,1680744324.828619
58140,1680744324.834235
58347,1680744324.842689
58391,1680744324.842761
58424,1680744324.842818
58739,1680744324.8533812
58809,1680744324.857744
58818,1680744324.8577669
58899,1680744324.8579378
59188,1680744324.869898
59319,1680744324.870097
59326,1680744324.870115
59383,1680744324.870207
59506,1680744324.882468
59515,1680744324.8824909
59593,1680744324.882623
59600,1680744324.882643
59602,1680744324.882654
59715,1680744324.888704
59968,1680744324.897311
60208,1680744324.9060879
60414,1680744324.906395
60418,1680744324.906409
60450,1680744324.914816
60498,1680744324.914895
60515,1680744324.917046
60519,1680744324.917061
60638,1680744324.919764
60724,1680744324.9239192
60781,1680744324.9240088
60818,1680744324.924073
61089,1680744324.936022
61125,1680744324.936085
61312,1680744324.936363
61590,1680744324.95136
61650,1680744324.951458
61700,1680744324.951539
61715,1680744324.951568
61911,1680744324.962729
62085,1680744324.967016
62088,1680744324.967029
62110,1680744324.967068
62139,1680744324.971168
62168,1680744324.9723468
62174,1680744324.972364
62254,1680744324.9750469
62290,1680744324.9751081
62343,1680744324.978108
62385,1680744324.978177
62477,1680744324.981827
62652,1680744324.98667
62960,1680744324.9949188
63277,1680744325.0038662
63320,1680744325.0120032
63527,1680744325.012327
63552,1680744325.0123708
63798,1680744325.025137
63813,1680744325.025168
63950,1680744325.025373
63998,1680744325.033368
64215,1680744325.03758
64217,1680744325.041525
64229,1680744325.041551
64330,1680744325.041705
64386,1680744325.04707
64423,1680744325.047188
64431,1680744325.047245
64501,1680744325.05109
64544,1680744325.051162
64650,1680744325.056475
64711,1680744325.056572
64726,1680744325.056603
64910,1680744325.063821
64987,1680744325.06394
64990,1680744325.063952
65000,1680744325.068322
65032,1680744325.0695128
65041,1680744325.069543
65268,1680744325.073903
65339,1680744325.0779068
65392,1680744325.077992
65600,1680744325.084737
5,1680744325.088746
60,1680744325.088829
79,1680744325.088866
234,1680744325.1018722
273,1680744325.101948
543,1680744325.11328
552,1680744325.120487
762,1680744325.127837
1101,1680744325.143692
1156,1680744325.1437812
1157,1680744325.14379
1188,1680744325.158465
1223,1680744325.158525
1340,1680744325.164125
1344,1680744325.164141
1358,1680744325.1682298
1521,1680744325.175531
1532,1680744325.1755562
1799,1680744325.19423
2031,1680744325.194574
2043,1680744325.1945999
2082,1680744325.208916
2136,1680744325.212432
2183,1680744325.2161138
2392,1680744325.2234619
2431,1680744325.22353
2521,1680744325.235678
2530,1680744325.235701
2548,1680744325.235735
2624,1680744325.242547
2795,1680744325.248729
3135,1680744325.2633889
3316,1680744325.277743
3449,1680744325.2779431
3554,1680744325.2927969
3598,1680744325.292869
3707,1680744325.3040278
3834,1680744325.3113332
4007,1680744325.3192918
4413,1680744325.333811
4504,1680744325.347928
4513,1680744325.347977
4588,1680744325.348135
4686,1680744325.348292
4767,1680744325.3658502
4817,1680744325.368087
4823,1680744325.368105
5161,1680744325.3774421
5178,1680744325.377478
5200,1680744325.377517
5261,1680744325.377613
5447,1680744325.388865
5570,1680744325.392883
5583,1680744325.392909
5656,1680744325.3930209
5722,1680744325.3972008
5779,1680744325.399937
5982,1680744325.404348
6145,1680744325.4130728
6146,1680744325.413085
6415,1680744325.421889
6564,1680744325.426031
6610,1680744325.4261088
6619,1680744325.4261298
6791,1680744325.433984
6877,1680744325.434122
7017,1680744325.440436
7056,1680744325.4405031
7059,1680744325.440515
7283,1680744325.447881
7292,1680744325.447904
7380,1680744325.454249
7454,1680744325.4543629
7537,1680744325.4586601
7542,1680744325.458678
7630,1680744325.461832
7773,1680744325.466327
7861,1680744325.4707022
8029,1680744325.4748192
8047,1680744325.474855
8124,1680744325.479011
8135,1680744325.4790359
8206,1680744325.482207
8246,1680744325.482274
8251,1680744325.4822881
8452,1680744325.488086
8553,1680744325.4922109
8557,1680744325.492227
8720,1680744325.498667
8915,1680744325.503401
9027,1680744325.507404
9148,1680744325.511465
9178,1680744325.5115168
9179,1680744325.5115259
9362,1680744325.519637
9540,1680744325.523776
9861,1680744325.5325508
9905,1680744325.53263
9979,1680744325.540962
10107,1680744325.5450282
10135,1680744325.545077
10137,1680744325.5450869
10191,1680744325.545175
10495,1680744325.55708
10584,1680744325.5572171
10677,1680744325.5573602
10780,1680744325.567703
10785,1680744325.5677178
10811,1680744325.567765
10880,1680744325.571847
10892,1680744325.571947
10931,1680744325.573163
10935,1680744325.573178
10983,1680744325.5748749
11147,1680744325.5790431
11226,1680744325.5833988
11257,1680744325.583457
11649,1680744325.594025
11704,1680744325.594115
11814,1680744325.602599
11904,1680744325.60274
11974,1680744325.606858
12264,1680744325.6152189
12266,1680744325.615231
12272,1680744325.615249
12278,1680744325.6152651
12354,1680744325.6153831
12814,1680744325.63171
12822,1680744325.631731
12837,1680744325.63176
13125,1680744325.646374
13137,1680744325.646401
13194,1680744325.6464908
13314,1680744325.64667
13338,1680744325.646712
13359,1680744325.64675
13376,1680744325.655526
13467,1680744325.657557
13599,1680744325.6616588
13667,1680744325.661765
13833,1680744325.668752
13842,1680744325.668774
13967,1680744325.674902
14036,1680744325.6750138
14206,1680744325.681484
14476,1680744325.6899571
14597,1680744325.690142
14633,1680744325.690203
14780,1680744325.70048
14894,1680744325.704959
14966,1680744325.7050738
14990,1680744325.70909
14996,1680744325.7091079
15006,1680744325.709131
15062,1680744325.7117162
15344,1680744325.72094
15381,1680744325.721005
15437,1680744325.721096
15461,1680744325.721138
15510,1680744325.721217
15511,1680744325.721225
15545,1680744325.721282
15746,1680744325.733737
15806,1680744325.733833
15854,1680744325.738079
15900,1680744325.740326
15992,1680744325.742508
16039,1680744325.744676
16060,1680744325.744715
16084,1680744325.74683
16109,1680744325.748109
16212,1680744325.751172
16257,1680744325.753209
16336,1680744325.755386
16580,1680744325.76369
16803,1680744325.7640169
16859,1680744325.772583
17025,1680744325.776834
17028,1680744325.7768471
17125,1680744325.783432
17817,1680744325.80011
17867,1680744325.800194
17870,1680744325.8002062
17913,1680744325.800276
17951,1680744325.800339
18222,1680744325.818727
18252,1680744325.820721
18342,1680744325.822835
18415,1680744325.825022
18673,1680744325.833641
18726,1680744325.8337312
19312,1680744325.854622
19622,1680744325.855079
19644,1680744325.85512
19675,1680744325.855173
19729,1680744325.855259
19882,1680744325.8753579
20010,1680744325.879437
20043,1680744325.879495
20144,1680744325.884057
20302,1680744325.8882291
20455,1680744325.892658
20680,1680744325.901281
20783,1680744325.901442
20847,1680744325.901543
